index	username	time	comment	star
3	尤聖儒	20180808	在地人推薦 有菜單喔免費加梅子	4
4	張國祥	20180808	None	5
5	Sandra Su	20180808	等好久哦⋯⋯	4
6	Teresa Chen	20180808	真材實料的葡萄柚綠茶，幾乎滿滿整杯的葡萄柚。當場排隊的人很多，不過因為這次是用電話預訂的，所以不需要等。店員服務很好，還有推薦半糖是最好喝的，真的很好喝，夏天很消暑，尤其喝到後面話梅的味道有越來越明顯，又是不一樣的感覺，整體來說非常滿意。	4
7	CH Ho	20180808	"生意真的很好 等了有點久QQ
但還蠻好喝的"	4
8	Sandy Chen	20180808	None	4
9	Vincent East	20180808	"(由 Google 提供翻譯) 人超潮很多啊

(原始評論)
人超潮很多啊"	5
0	邱裕凱	20180808	超好喝~~~雖然人多	5
1	陳清輝	20180808	None	5
2	蘇子翔	20180808	"記得打電話先去預定!!
記得打電話先去預定!!
記得打電話先去預定!!
因為很重要  所以說三次"	5
3	Tia Lin	20180808	希望觀光客少一點，這樣我才有機會喝到！！數年不變的真材實料好味道。	5
4	YSL greenmilk Ysl	20180808	超多人，要有耐心等待，對自製品項很有信心。	4
5	Kiki Wang	20180808	葡萄柚超好喝，但越來越貴了	4
6	蔡秋田	20180808	他們家的葡萄柚綠茶超級無敵好喝，但人潮洶湧要喝要有耐心等待。	4
7	Jiun Lin	20180808	好喝新鮮	5
8	許皓鈞	20180808	"(由 Google 提供翻譯) 葡萄柚好喝

(原始評論)
葡萄柚好喝 "	5
9	Cheng wei Hsu	20180808	None	3
0	Wendy Chen	20170808	平常日來，雖然人還是很多，但排隊時間大大的減少阿！葡萄柚綠茶非常好喝！冬瓜檸檬的味道也很棒！	5
1	Michael Kang	20170808	葡萄柚綠茶 真材實料很好喝	4
2	yun guan	20170808	None	5
3	陳貴	20170808	None	5
4	ChihYu Chou	20170808	凍頂檸檬酸甜剛剛好很好喝，招牌葡萄柚沒點到，下次喝	5
5	CJ Wu	20170808	沒喝完就像沒來過嘉義	4
6	陳建文	20170808	None	4
7	jessica	20170808	平日打電話去先訂之後很快就可以拿到好喝的飲料了～	5
8	Tin chen	20170808	討厭排隊	4
9	sisley chou	20170808	蠻好喝的柳橙綠茶，可惜沒有買到晶鑽葡萄柚	4
0	劉昱呈	20170808	None	5
1	Revin lin	20170808	雖然只有一家但是口感很好，味道是其它茶飲店複製不了的	4
2	王阡	20170808	來嘉義必喝	5
3	藍色哲學狂想家	20170808	嘉義在地的味道	5
4	啊ㄘ	20170808	"(由 Google 提供翻譯) 好多人(´≖◞౪◟≖)
好多葡萄柚屑屑

(原始評論)
好多人(´≖◞౪◟≖)
好多葡萄柚屑屑"	5
5	Nina Chiu	20170808	"(由 Google 提供翻譯) 阿里山冷茶

(原始評論)
阿里山冷茶"	5
6	chen yingyou	20170808	None	3
7	bassbaby HSU	20170808	None	5
8	Kungting Wang	20170808	None	2
9	曹偌馨	20170808	雖然需要等候時間較久 但飲料好喝	4
0	chiang rare	20170808	好好喝 平日還要排隊	5
1	A-Ju Liao	20170808	None	5
2	阿震	20170808	None	5
3	侯瑾軒	20170808	大推葡萄柚綠	5
4	SHU-YU KUO	20170808	"電話預約一個小時才拿到的好味道
滿滿的葡萄柚果實"	5
5	yu hsu henry	20170808	可以電話預訂，但訂完要一小時後去領	5
6	Kiwas Chen	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
7	Tzu yen Hsu	20170808	來過兩次～每次客人都很多，不過店員態度都很好！凍頂檸檬、葡萄柚綠都好喝～～	5
8	柯宗賢	20170808	None	5
9	LIU BILL	20170808	None	5
0	丁年初	20170808	"葡萄柚綠非常好喝
酸酸甜甜好滋味
人潮有點多需要耐心等候
可以去旁邊倒些試飲的飲料來喝"	5
1	楊榮德	20170808	None	5
2	楊咩咩	20170808	None	5
3	黃鼎睿	20170808	None	5
4	Cecilia	20170808	None	4
5	Lin Jiunnan	20170808	葡萄柚綠好喝！	4
6	蔡宗儒	20170808	天然好喝，真材實料	5
7	楊馥亘	20170808	None	4
8	郭子丞	20170808	嘉義之光，貨直價實的排隊名店，只要排隊人數在10人以下就可以衝了。葡萄柚綠遠近馳名，個人也推薦香澄百香綠。	5
9	丁名初	20170808	"好喝葡萄柚香吉士茶飲
客人很多需要耐心等待"	4
0	richard Chou	20170808	隨時都是大排長龍	3
1	Lin Percy	20170808	None	5
2	Kiki Wu	20170808	None	4
3	賴建榮	20170808	原料純....難怪排隊	5
4	Tom Wang	20170808	None	4
5	許嘉豪	20170808	鮮最好	5
6	Kenny Chang	20170808	None	4
7	石宗翰	20170808	None	5
8	Yuting Tsai	20170808	葡萄柚綠超好喝	5
9	Chen Maggie	20170808	人潮最誇張的飲料店，一定要電話訂一點打去跟我約兩點ORZ，但葡萄柚綠真的有夠好喝	5
0	Ryan Chang	20170808	排隊 但好喝	4
1	Zoe Kung	20170808	電話自取提早一小前打！夏日消暑必備飲料	4
2	埃埃	20170808	None	4
3	詹前傑	20170808	"(由 Google 提供翻譯) 好喝！可以加梅子更有味

(原始評論)
好喝！可以加梅子更有味"	5
4	Bruce Chien	20170808	None	5
5	麒儒詹	20170808	好喝～但需要排20分鐘以上	5
6	朱晏辰	20170808	珍奶相較起來很普通，不推，可以點點看茶類	4
7	Chung Latte	20170808	葡萄柚綠～超！好！喝	5
8	Sylvia Hsu	20170808	None	3
9	chiaching Lin	20170808	冬瓜檸檬好喝！	5
0	Momo Ma	20170808	None	3
1	Jianheng Yu	20170808	好喝的新鮮葡萄柚綠茶  不過要排半小時以上	4
2	洪鼎富	20170808	飲料不錯，但排隊人多，電話打不通	4
3	pei hsun Hsieh	20170808	None	4
4	shunkang chang	20170808	九點開門就人潮不斷，外送也是ㄧ籃ㄧ籃的送，不愧為人氣飲料店。	5
5	金魚黃	20170808	普通沒特別驚豔～	3
6	Loren Shih	20170808	None	5
7	Pei-yu Wang	20170808	普通的葡萄柚綠茶 很好喝，紅鑽葡萄柚綠還好，檸檬梅子酸甜，香吉士綠茶很讚，可以試試凍頂檸檬，烏龍茶加檸檬，也很不錯！	5
8	Yu Chuan	20170808	葡萄柚綠加梅子多了個滋味～果肉真的很多，好像是5～10月才有哦	5
9	Billy Wang	20170808	"很厲害的茶飲店，每次都大排長龍。
葡萄柚綠茶加梅子喝起來很順口，建議要儘快喝完，不然放久了會有苦味跑出來
冬瓜檸檬比例調的很完美。"	5
0	田國霖	20170808	None	3
1	王永志	20170808	這隊伍有點兒太誇張	4
2	駱駝皮	20170808	"好喝 人多建議先電話預訂
很難停車
"	4
3	昆峰	20170808	None	4
4	Chen Katsu	20170808	聽說招牌葡萄柚綠茶好喝，來排隊喝看看..	5
5	Chi-Feng Wu	20170808	"(由 Google 提供翻譯) 好喝，但是人潮真的太多

(原始評論)
好喝，但是人潮真的太多"	4
6	林俊安	20170808	None	5
7	陳啟宏	20170808	None	5
8	廖翊傑	20170808	None	5
9	蔡錫勳	20170808	這次下嘉義就是為了來這裡的,連續三天都來光顧，香吉士綠茶也很好喝唷	5
0	楊荏傑	20170808	葡萄柚綠與香吉士百香果真的名不虛傳，不喝飲料的人一樣覺得非常好喝！	5
1	Amy Lin	20170808	None	4
2	Owen Hsieh	20170808	趁平日沒什麼人的時後排隊大約等個10分鍾即可入手✌🏻 平常最不愛排隊的 但這個超推薦ㄧ定要排ㄧ下😂 真 的 非 常 好 喝 阿👍🏻	5
3	大象仔	20170808	料多實在 葡萄柚綠	5
4	Carol Chou	20170808	料多實在，葡萄柚綠茶很讚！不過要大排長龍，如果有分店分散一下人潮是不是比較好？	4
5	酌文懷	20170808	嘉義在地美食，主推葡萄柚綠茶	5
6	Bīng-lû Ngôo	20170808	"嘉義最知名飲料店，排隊人潮絡繹不絕，要做好稍微排隊的心理準備，或者事先電話預訂。葡萄柚綠茶天然好喝，雖然55元不便宜就是了。儘管忙碌，但店員仍維持不錯的服務。

有開發票的良心店家，大加分！"	4
7	蔡嘉慧淑璟	20170808	None	5
8	詹婉葳	20170808	None	5
9	Y.L Hsieh	20170808	"小小一杯飲料  從點餐開始就感受到非常用心
拿飲料時還看到店員細心核對兩次
店員還會交代最恰當的喝法
招牌果汁類新鮮味濃
茶類原葉沖泡 甘醇味美 價格平實"	5
0	Martin Tai	20170808	選擇了一杯有許多葡萄柚果粒的飲料，好喝好喝好喝，但在嘉義似乎可以吃兩碗雞肉飯了，觀光客不要錯過，在地人等同事升官請客吧!	4
1	enjoy519	20170808	葡萄柚綠現做 很新鮮 珍珠奶茶也很好喝	4
2	Ayu Cheng	20170808	"很喜歡香吉士綠茶的味道
人很多，建議先預訂"	5
3	DANIEL JAN	20170808	喝的到葡萄柚果粒，只是要等很久，最好先打電話訂購	4
4	BS ponpon	20170808	None	5
5	陳曉琦	20170808	真材實料的好口味，感受得到用心的美好。	5
6	陳俊仁	20170808	推薦的飲料店！店家態度很好！	5
7	Jerry Liu	20170808	路過一定要排隊一下!	5
8	Su Sugrass	20170808	只能用人滿為患來形容了，來30分鐘前最好打電話預約	5
9	Kiner Liu	20170808	葡萄柚綠茶是全台灣最好喝的店	5
0	李伊森	20170808	嘉義知名手搖店，千萬不可錯過！	5
1	黃麟雅	20170808	超好喝的飲品	5
2	Leon Chuang	20170808	None	4
3	Shao Cheng YU	20170808	None	3
4	蔡嘉文	20170808	就是好喝！跟一般的飲料店不一樣，到嘉義必喝！	5
5	Usopp Pocaca	20170808	葡萄柚綠	4
6	林玉真	20170808	"人多的時候要等好～久～
新鮮水果！但是也不是真的特別突出的口味"	3
7	Eric Chen	20170808	None	5
8	楊靜怡	20170808	None	5
9	連惟鑫	20170808	None	4
0	健仔	20170808	晚上9：00買不到葡萄柚綠，改買凍頂檸檬，40元，微糖微冰，一句話，好好喝！	5
1	Hank Tsai	20170808	None	4
2	W傑尼	20170808	"有果粒
還不錯喝"	3
3	Cheng Ko	20170808	貨真價實的飲料店，最知名的葡萄柚要看季節才會有，洛神花茶濃度剛剛好非常好喝，排隊時間也蠻快的，來嘉義一定要喝過！	5
4	平凡	20170808	凍頂檸檬 好喝！ 葡萄柚綠 就一般般	4
5	Carol Y.	20170808	真材實料，有別於其他的飲料店，一喝就上癮，好喝。	5
6	VIVI YANG	20170808	好喝沒有理由！	5
7	張凱威	20170808	None	5
8	KH CHEN	20170808	None	5
9	熊霸賈	20170808	"(由 Google 提供翻譯) 好喝,必排

(原始評論)
好喝,必排"	5
0	林淑棻	20170808	好好喝！真材實料！	5
1	邵中獻	20170808	None	4
2	劉宏輝	20170808	來嘉義沒來買一杯就等於沒來過嘉義	5
3	Charlie Chen	20170808	來嘉義必喝	5
4	魏伶真	20170808	葡萄柚綠⋯⋯推	5
5	Ricky Chou	20170808	None	4
6	婉婷曾	20170808	半糖太甜，微糖應該比較好喝	4
7	Peja Chiu	20170808	None	3
8	Derick Lin	20170808	None	5
9	Lin Fang-Yi	20170808	飲料偏甜但新鮮	3
0	JRu Lin	20170808	飲料好喝，不過排隊需要一段時間	5
1	木容	20170808	沒喝的眾人推的葡萄柚綠茶，點其他的就一般般	3
2	JunJun Kuo	20170808	None	5
3	張小瑜	20170808	沒喝到招牌葡萄柚😥😥😥	4
4	Tien-Jung Wu	20170808	None	5
5	YiFan Chiu	20170808	好喝, 但需要排隊好久.	4
6	柏嵩劉	20170808	葡萄柚綠好喝 顆粒很多 	4
7	RAY LEE	20170808	每次經過嘉義必繞過去買他一杯，所有的飲料都調得很好喝，葡萄柚綠茶更是一絕，可惜有季節性不一定每次都有，請不要怕排隊人龍，花他半小時排隊一定會讓你值回票價	5
8	Kevin Chen	20170808	雖然說飲料本身滿好喝的，用料也算實在，不過同性質的飲料店現在滿街跑了，不太懂為何還需要排這麼長的隊伍	4
9	Qiuwen Li	20170808	真的排很久 拿號以後也還要等 個人覺得微糖還是有點太甜	4
0	song L	20170808	香味很重的百香果綠，口味很重，客人超級多，生意好到你不能選要喝啥，只能買他們現在還有的飲料，因為大多賣完	4
1	Jin Yeh	20170808	葡萄柚綠真的不錯，但是太多人了	4
2	黃介霆	20170808	None	4
3	蕭伯軒	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
4	Sunny Yen	20170808	不錯喝	5
5	靖christine kitty	20170808	看到大家都加排，飯店也推薦，就來試試，真的不錯喝～！	4
6	Yuling Yeh	20170808	好喝～忍不住一來再來啊～	5
7	陳經理	20170808	None	5
8	潘韋乾	20170808	現在不是葡萄柚的產季，所以沒有葡萄柚綠茶›_‹||| 買了百香果綠茶大杯65，我女朋友說蠻好喝的:-) 	4
9	Ahn Chen	20170808	真的是囂張的好喝，沒喝過可以先喝招牌	4
0	Yu-Shin Tu	20170808	None	5
1	Nana Cat	20170808	"(由 Google 提供翻譯) 店主大氣，以量製價。 2017.05.18 不是葡萄柚產季沒有喝到招牌。適合喜歡酸甜果汁口味的人，因這家風味以果汁果粒為主，自己偏好原始茶味，不是很愛。

(原始評論)
店主大氣，以量制價。2017.05.18 不是葡萄柚產季沒有喝到招牌。適合喜歡酸甜果汁口味的人，因這家風味以果汁果粒為主，自己偏好原始茶味，不是很愛。"	3
2	wu寶兒	20170808	None	5
3	Dai rain	20170808	None	5
4	哲瑋	20170808	凍頂檸檬好喝	5
5	Erix Li	20170808	None	5
6	LI JEN TSAI	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	4
7	Bear Mr	20170808	飲料好喝，不過排隊時間太長且價格不便宜	3
8	Yang Totti	20170808	None	5
9	Yun Jian	20170808	None	4
0	Gary Tsai	20170808	飲料好喝，品質沒有問題，但是太難排隊了，想電話預約飲料也是一直電話中，打不進去。店家生意這麼好，應該要考慮開分店或是其他的措施讓客人分流不要排那麼久	5
1	Hou Annie	20170808	無法點去冰，點了微冰卻有超多大塊冰塊，給人感覺不太好...	2
2	Wen Wu	20170808	None	5
3	Peter Chen	20170808	None	5
4	tiger chuang	20170808	葡萄柚綠好喝之外其它飲品也不錯用料實在	5
5	陳哲威	20180808	葡萄柚好喝 只是要排隊	4
6	陳召憲	20170808	None	5
7	周家毅	20170808	葡萄柚綠喝得到果肉，帶點柚皮的苦澀，新鮮（季節限定）	4
8	方慶豐	20170808	None	4
9	Tzu Wen Hung	20170808	None	4
0	YC H	20170808	"葡萄柚綠$55
果肉多到想哭
排隊等到想哭"	5
1	Ko Jiun Kuei	20170808	None	5
2	王曉鈞	20170808	None	4
3	Stanley cheng	20170808	品質好像有點下降了	3
4	ㄚ倫倫	20170808	好喝到外籍人士都前來朝聖	5
5	黃國翔	20170808	None	4
6	Oreo Hung	20170808	試喝大方的名店	5
7	康煌偉	20170808	None	4
8	Amy Liu	20170808	在沒有葡萄柚綠的時候，選了凍頂檸檬也不錯喔！	4
9	葉幸宜	20170808	嘉義名店，特色是葡萄柚綠茶。建議電話預約，現場排隊加等候時間約略30分鐘。	4
0	楊勝宇	20170808	None	3
1	yu-chung Fang	20170808	客人很多，出飲料速度很快，葡萄柚綠茶大推，內有梅子，大加分	5
2	Ariel Wang	20170808	"凍頂檸檬很普通
葡萄柚綠料多實在
店員專業不會等太久 
電話自取建議一小時前打去"	4
3	Yummyna	20170808	None	5
4	a m	20170808	覺得還可以，但下次不會再排隊買	3
5	Yeh Sandy	20170808	好喝的飲料，合理的價格，只可惜常有超級排隊人龍！棒👍🏻👍🏻👍🏻	5
6	Chu Chu	20170808	到嘉義必喝飲品！~新鮮果粒超好喝，建議到店一小時前先預約。	5
7	Mingxin Wu	20170808	好多人啊 來喝看看	4
8	小松正維	20170808	"家鄉最屌飲料店
從沒人喝到有人
台中都沒有人勝過的葡萄柚
哭哭阿"	5
9	辜郁雅	20170808	好喝！建議電話預約再取飲料！	4
0	Sheng-Po Tseng	20170808	水果當季很新鮮，飲料都很好喝	5
1	程詠倪	20170808	None	3
2	Monster Cookie	20170808	None	5
3	P.H. Chen	20170808	每次去嘉義是必喝	4
4	GUAN-YU CHEN	20170808	"(由 Google 提供翻譯) 飲品非常的新鮮好喝
只是變成只有中盃了
算是變相漲價吧

(原始評論)
飲品非常的新鮮好喝
只是變成只有中杯了
算是變相漲價吧"	4
5	Alvin Chen	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
6	Yi Xuan Tao	20170808	葡萄柚綠又漲價了⋯但是還是很好喝！	4
7	邱阿芬	20170808	None	5
8	Kaier CHU	20170808	"在地經典飲品
喝一口，令人驚豔(*^^*)
來嘉義必喝噢
超級推薦"	4
9	Dreaming	20170808	葡萄柚綠和凍頂檸檬真的好喝！生意好也有保持好服務態度！來嘉義必買	5
0	kun	20170808	None	4
1	GU JIAPING	20170808	來嘉義我一定要買一杯	5
2	TAI Alex	20170808	葡萄柚綠茶+酸梅非常好喝	5
3	蔡美秀	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
4	吳律廷	20170808	None	4
5	張冠中	20170808	"(由 Google 提供翻譯) 好

(原始評論)
Good"	5
6	CHENG KUO Teng	20170808	"(由 Google 提供翻譯) 太好喝啦！

(原始評論)
太好喝啦！"	5
7	HaoHao Yang	20170808	嘉義必喝! 可以打電話去會快很多	5
8	kurtis lin	20170808	"菜單左上前兩樣
哪樣當有售喝就對了"	5
9	I7 T2	20170808	None	5
0	Babyflower Young	20170808	"好好喝
雖然在地人說以前料更多
但是已經比每日西誠意多了😂😂😂

記得提前電話預約"	5
1	Joy Chen	20170808	葡萄柚很好喝 嘉義必買	5
2	H Wendy	20170808	來嘉義旅行都會先打電話預約，不用排隊等待，葡萄柚綠超級好喝，加入梅子，夏天來一杯非常止渴，而且吃的到新鮮果肉，連不愛吃葡萄柚的朋友也愛上喝這一杯	5
3	Ray	20170808	葡萄柚綠茶好喝  果肉很多	4
4	Eric	20170808	飲料真材實料，價格合理，算是嘉義少見會開發票的店家，假日大約需要等待十分鐘左右	5
5	蔡孟恩	20170808	None	3
6	鍾依純	20170808	None	5
7	廖嘉郁	20170808	葡萄柚果綠裡面果肉超多! 推薦!	4
8	櫻桃樹	20170808	嘉義飲料首選	5
9	張延毓	20170808	None	5
0	Hsin-Ying Lin	20170808	葡萄柚綠茶好喝!	4
1	ANDY LIN	20170808	葡萄柚綠超好喝，雖然排隊人潮很長，可是店員也很多，排的還不算太久	5
2	吳承翰	20170808	None	5
3	邵霈霈	20170808	None	5
4	劉家桓	20170808	"(由 Google 提供翻譯) 好喝到爆炸

(原始評論)
好喝到爆炸"	5
5	Wang Jeremy	20170808	None	5
6	Skyler Chang	20170808	絕對給滿分的評價，這樣的飲料店走出一條自己的路，不論是葡萄柚綠茶或是冷泡茶都100分！	5
7	翁立憲	20170808	覺得好喝但要排蠻久	5
8	Chen Keiko	20170808	None	3
9	宋旻軒	20170808	None	3
0	李祖暉	20170808	None	5
1	浪海	20170808	None	5
2	林謙	20170808	"(由 Google 提供翻譯) 跪推葡萄柚

(原始評論)
跪推葡萄柚"	5
3	劉彥君	20170808	None	5
4	Chun Hui Yang	20170808	"來朝聖葡萄柚綠茶，推薦甜度半糖微冰對我來說有點太甜了，我抵達時已經近打烊時間，面對大排長龍的人潮，店員服務還是很好很親切！大推
葡萄柚果肉多到令人難以置信😳✨"	4
5	Chung-Chun kuo	20170808	御香屋幾乎已經成為我們每次來到嘉義必喝的飲料店了，經典的葡萄柚綠，每一杯都有一半的葡萄柚果肉，搭配半糖甜度，滿足感100分！！。在今天炎熱的下午來上一杯，非常透心涼～^ _ ^	5
6	廖伯霖	20170808	"(由 Google 提供翻譯) 好喝 洛神花!

(原始評論)
好喝 洛神花!"	5
7	陳磬	20170808	嘉義有名的飲料店，真材實料，時常大排長龍；主打葡萄柚綠。	5
8	Hsuan-chen Liu	20170808	御香屋，來到嘉義文化路夜市一定要來一杯。經典，就是那葡萄柚綠茶帶來的沁涼，夏天來一杯，啊，有大量葡萄柚果肉點綴舌尖，葡萄柚的酸被接踵而至的茶香蔓延，好喝又不膩，朋友、家人，都該來一杯。記得先用電話點餐，才不用在門口排隊等待。	5
9	林宜靜	20170808	葡柚綠 真得滿好喝的~	5
0	Law	20170808	"(由 Google 提供翻譯) 值得等待

(原始評論)
Worth to wait"	5
1	Leng Kuan Seul	20170808	"(由 Google 提供翻譯) 喜歡它..但是長線xD推薦試試!!

(原始評論)
Love it.. But long line xD recommend to try it!! "	5
2	Sheri	20170808	葡萄柚綠茶、柳丁綠茶好喝！	5
3	Grace Wang	20170808	不只葡萄柚綠茶，洛神花茶和冬瓜檸檬也好喝	5
4	蘇家瑩	20170808	"(由 Google 提供翻譯) 所有單位最強的飲料店

(原始評論)
全台最強飲料店"	5
5	ctw Winnie	20170808	葡萄柚綠茶好喝	4
6	胡清雲	20170808	好喝但排隊要排很久	4
7	HY Wang	20170808	None	4
8	譚翰雲	20170808	"(由 Google 提供翻譯) 非常好喝的茶

(原始評論)
非常好喝的茶"	5
9	AK Tsai	20170808	不錯喝，但是人真的很多，排隊蠻久的，必喝葡萄柚綠茶，讚	4
0	Andrew Ho	20170808	葡萄柚綠茶好喝	5
1	albert hu	20170808	我不常喝手搖杯的飲料，但這家的我推薦，每一種果汁類的調合茶品，一定喝的到果粒，可見用料實在，這家最恐怖的在於排隊，排隊點餐會很久，排隊等飲料更久，建議先電話聯絡訂飲料唷。過年的時候，我排了整整1個半小時才拿到的唷~~	5
2	岳國和	20170808	排隊人很多	3
3	Chia-Fung LIU	20170808	好喝，每次來嘉義必點	5
4	賴鵬宣	20170808	"(由 Google 提供翻譯) 葡萄柚~尚可!!!

(原始評論)
葡萄柚~尚可!!!"	3
5	范竣程	20170808	嘉義必買!!!人多但是店員也多,所以不會等太久!!	4
6	JEN-WEI CHANG	20170808	葡綠+梅子 味道好喝	4
7	風雲月跡	20170808	好喝！但人好多，好在現場有免費的可以喝。	5
8	穆西納	20170808	跟一般的葡萄柚綠感覺差別不大	3
9	楊庭瑋	20170808	不錯的好喝茶飲	5
0	郭東城	20170808	None	5
1	蘇柄仁	20170808	好喝!但人潮多，強烈建議提早打電話預約!!	4
2	張智閎	20170808	None	4
3	吳卓翰	20170808	"(由 Google 提供翻譯) 超好喝 但人超多

(原始評論)
超好喝 但人超多"	5
4	陳志誠	20170808	清爽好喝，但要排蠻久的喔	4
5	StArMoon Chen	20170808	"果肉給的很實在
對的起價格"	5
6	Hsieh Winnie	20170808	意外發現的葡萄柚綠，假日排隊30分鐘以上，買完人潮依舊沒有減少。果肉佔了半杯，喝起來很新鮮，覺得可以嘗試看看	4
7	林娟	20170808	口味獨特	3
8	吳公共改天去泓霈	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	2
9	Yu-yin Su	20170808	None	5
0	Lilian Tsai	20170808	None	5
1	Ginger Tai	20170808	抱著很大期待來，葡萄柚綠茶覺得普普欸小失望	3
2	郭譯謙	20170808	假日排隊人潮超級多，至少一小時起跳，不過飲料果肉充實	4
3	Kaun-Yu Chen	20170808	"(由 Google 提供翻譯) 柚子茶的果粒又多又香

(原始評論)
柚子茶的果粒又多又香"	5
4	Aza	20170808	葡萄柚綠非喝不可	5
5	Mr. Lai	20170808	嘉義人的驕傲，葡萄柚綠茶高雄人特地點名	5
6	KH Wu	20170808	可以避開人多的時段去買比較快	4
7	jason chen	20170808	None	5
8	Yu Te Hsu	20170808	算是很不錯的飲料，但可能受某些評論影響造成期望太高了。	4
9	Chi Lin	20170808	None	4
0	JD LI	20170808	第一次來朝聖就愛上  很棒的組合 很天然的味道	5
1	楊季儒	20170808	還好喝	4
2	Alicia Ko	20170808	None	3
3	Tsaiying Lin	20170808	電話預約不用等	5
4	余苓瑀	20170808	None	4
5	葉璇霜	20170808	排隊到死也要喝一杯凍頂<3 嘉義必喝	5
6	郭書綸	20170808	"大排長龍到誇張的飲料店
一定要先去打電話預訂"	5
7	Apple Fang	20170808	None	5
8	Albert Liu	20170808	None	5
9	吳漢陽	20170808	None	4
0	亞米亞米	20170808	料多實在 不過要等好久= =	4
1	吳宗穎	20170808	葡萄柚綠好喝，只是要排很久	5
2	Zhong-Yi Guo	20170808	飲料很好喝！	5
3	Jing Xiang Zhang	20170808	None	4
4	Eva Wang	20190808	葡萄柚綠茶好好喝！但它居然其他口味都不賣.....千萬不要傻傻地排隊！早上開門就先打電話訂，時間到再去拿就可以囉！	5
5	Kuo Erin	20180808	"排了大概30-40分鐘...
就是新鮮的葡萄柚綠茶無誤
甜度調得滿剛好的！
不錯喝～
（順便等 #林聰明砂鍋魚頭...
天啊它超難等！
後來只好砂鍋魚頭改外帶...
回程高鐵改自由座）
這家人氣超夯飲料店
就在 #KANO #噴水圓環 
#噴水雞肉飯 旁～"	3
6	黃薪苓	20170808	排隊飲料	5
7	Fang 13	20170808	None	3
8	安妮	20170808	None	5
9	聿家	20170808	None	3
0	takasi mori	20170808	None	3
1	Chelle Chin	20170808	原味葡萄柚綠茶好喝！不懂為什麼店員一直逼迫客人要加梅子XD	4
2	Yu-Shian Li	20170808	None	5
3	Ikea Liu	20170808	排隊起碼15分鐘，晚去的會喝不到招牌產品	3
4	江威廷	20170808	None	5
5	綠茶	20170808	None	4
6	周勝傑	20170808	"(由 Google 提供翻譯) 常要等很久｡

(原始評論)
常要等很久｡"	3
7	Chang Yi Wu	20170808	他的招牌飲料真的要點一次來喝~很好喝	4
8	辰羽	20170808	飲料好好喝	5
9	Jardy Didi	20170808	好喝！出餐也快，現場還有茶可以試喝	5
0	keng Yu Lin	20170808	None	5
1	Vicky Chen	20170808	人超級多，小小一個店面擠滿了員工，我覺得口味偏南部太甜，但是甜度都沒辦法調整，所以雖然還不錯，但是可能就是跟清玉一樣因為完美比例所以好喝。	3
2	Brad Kav	20170808	到嘉義必喝的葡萄柚綠！Must drink in Chiyi.	4
3	朱柏翰	20170808	葡萄柚綠茶好喝，不過以前比較好喝就是了@@	4
4	誠誠	20170808	葡萄柚綠茶好喝	5
5	Chen Gary	20170808	None	5
6	張宜斌	20170808	好喝的飲料，但不至於排那麼久的隊	3
7	陳大明	20170808	None	5
8	Kuo Dicky	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
9	沈彥廷	20170808	None	5
0	Peter Chen	20170808	None	5
1	洪聿昕	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
2	陳俞同	20170808	新鮮葡萄柚綠茶需要等一段時間，風味更佳	4
3	莊嘉豪	20170808	早點來不用排隊	5
4	Zen. H	20170808	"真的滿滿的 葡萄柚肉！
柳橙綠也很好喝我很喜歡"	5
5	Terence Shih	20170808	None	3
6	Aries	20170808	"(由 Google 提供翻譯) 好喝😘🍹
#LocalGuides #Aries AIR

(原始評論)
好喝😘🍹
#LocalGuides #Aries AIR"	5
7	Tsai Annie	20180808	葡萄柚綠茶好好喝！！喝的到新鮮的果粒！	5
8	Gngswu	20170808	None	5
9	uuii951 polo478	20170808	"主打葡萄柚綠
果肉多然後很新鮮
我覺得他們的冬瓜青也不錯唷
但不用點太甜
因為青茶味道就很香了💕💕💕"	5
0	林淑媛	20170808	葡萄柚綠超好喝果肉超多～	5
1	張育筑	20170808	None	5
2	Kirstie Liu	20170808	鮮果果鮮	3
3	Pong Lin	20170808	"(由 Google 提供翻譯) 果肉很多，茶香濃鬱，價格不算貴，真是網路名店。

(原始評論)
果肉很多，茶香濃郁，價格不算貴，真是網路名店。"	5
4	Yen Ghita	20170808	超好喝柚香綠茶	5
5	Alan Lin	20170808	飲料好喝	4
6	Max Fan	20170808	來嘉義一定要喝，招牌葡萄柚綠茶～讚！！	5
7	Raccoon Tseng	20170808	葡萄柚綠茶真的很推薦，料給的很多，也喝的到茶香，雖然需要排隊但是等待不會很久，而且旁邊也有提供店家飲料試喝。	5
8	Lin Roger	20170808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
9	Leo Liu	20170808	None	5
0	嘉駿唐	20170808	None	5
